TODO:  keeping this class immutable is becoming a lot of overhead- need;LegendItem.java;jfreechart-1.0.3/source/org/jfree/chart;85;Technical Debt
TODO:  keeping this class immutable is becoming a lot of overhead- need;LegendItem.java;jfreechart-1.0.3/source/org/jfree/chart;85;Java Task
TODO: I think we need to make sure the keys are actually cloned-;PaintMap.java;jfreechart-1.0.3/source/org/jfree/chart;174;Technical Debt
TODO: I think we need to make sure the keys are actually cloned-;PaintMap.java;jfreechart-1.0.3/source/org/jfree/chart;174;Java Task
TODO: I think we need to make sure the keys are actually cloned-;StrokeMap.java;jfreechart-1.0.3/source/org/jfree/chart;171;Technical Debt
TODO: I think we need to make sure the keys are actually cloned-;StrokeMap.java;jfreechart-1.0.3/source/org/jfree/chart;171;Java Task
todo: not serialized yet;JFreeChart.java;jfreechart-1.0.3/source/org/jfree/chart;280;Technical Debt
* An annotation that allows an image to be placed at some location on   * an {@link XYPlot}.  *   * TODO:  implement serialization properly (image is not serializable).;XYImageAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;67-72;Technical Debt
TODO:  implement serialization properly (image is not serializable).;XYImageAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;71;Java Task
TODO:  implement this properly.;XYShapeAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;257;Technical Debt
TODO:  implement this properly.;XYShapeAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;257;Java Task
TODO: implement the entity for the annotation;CategoryPointerAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;379;Technical Debt
TODO: implement the entity for the annotation;CategoryPointerAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;379;Java Task
TODO: implement this properly.;XYTextAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;422;Technical Debt
TODO: implement this properly.;XYTextAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;422;Java Task
TODO: this needs work;CategoryLineAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;341;Technical Debt
TODO: this needs work;CategoryLineAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;341;Java Task
TODO: this needs work;TextAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;285;Technical Debt
TODO: this needs work;TextAnnotation.java;jfreechart-1.0.3/source/org/jfree/chart/annotations;285;Java Task
bit of an ugly hack...;CategoryAxis3D.java;jfreechart-1.0.3/source/org/jfree/chart/axis;123;Technical Debt
TODO: find a cleaner way to do this...;PeriodAxis.java;jfreechart-1.0.3/source/org/jfree/chart/axis;499;Technical Debt
TODO: find a cleaner way to do this...;PeriodAxis.java;jfreechart-1.0.3/source/org/jfree/chart/axis;499;Java Task
TODO: this class is mostly immutable- so implementing Cloneable isn't;PeriodAxisLabelInfo.java;jfreechart-1.0.3/source/org/jfree/chart/axis;73;Technical Debt
TODO: this class is mostly immutable- so implementing Cloneable isn't;PeriodAxisLabelInfo.java;jfreechart-1.0.3/source/org/jfree/chart/axis;73;Java Task
TODO : complete this;BlockContainer.java;jfreechart-1.0.3/source/org/jfree/chart/block;281;Technical Debt
TODO : complete this;BlockContainer.java;jfreechart-1.0.3/source/org/jfree/chart/block;281;Java Task
TODO:  the width and height ranges should be reduced by the;BorderArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;407;Technical Debt
TODO:  the width and height ranges should be reduced by the;BorderArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;407;Java Task
TODO: complete this;ColumnArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;162;Technical Debt
TODO: complete this;ColumnArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;162;Java Task
TODO: complete this;GridArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;145;Technical Debt
TODO: complete this;GridArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;145;Java Task
TODO: for now we are ignoring the height constraint;CenterArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;303;Technical Debt
TODO: for now we are ignoring the height constraint;CenterArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;303;Java Task
TODO: for now we are ignoring the height constraint;FlowArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;408;Technical Debt
TODO: for now we are ignoring the height constraint;FlowArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;408;Java Task
TODO: implement properly;ColumnArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;180;Technical Debt
TODO: implement properly;ColumnArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;180;Java Task
TODO: implement this properly;CenterArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;195;Technical Debt
TODO: implement this properly;CenterArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;195;Java Task
TODO: implement this properly;FlowArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;266;Technical Debt
TODO: implement this properly;FlowArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;266;Java Task
TODO: shift block down by half;FlowArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;384;Technical Debt
TODO: shift block down by half;FlowArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;384;Java Task
TODO: shift block down to bottom;FlowArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;388;Technical Debt
TODO: shift block down to bottom;FlowArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;388;Java Task
TODO: shift block over to right;ColumnArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;334;Technical Debt
TODO: shift block over to right;ColumnArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;334;Java Task
TODO: shift block right by half;ColumnArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;330;Technical Debt
TODO: shift block right by half;ColumnArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;330;Java Task
TODO: we didn't check the height yet;CenterArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;216;Technical Debt
TODO: we didn't check the height yet;CenterArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;216;Java Task
TODO: we didn't check the height yet;FlowArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;287;Technical Debt
TODO: we didn't check the height yet;FlowArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;287;Java Task
TODO: we didn't check the width yet;ColumnArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;258;Technical Debt
TODO: we didn't check the width yet;ColumnArrangement.java;jfreechart-1.0.3/source/org/jfree/chart/block;258;Java Task
TODO:  add constructors for combinations of number and date formatters.;StandardXYZToolTipGenerator.java;jfreechart-1.0.3/source/org/jfree/chart/labels;139;Technical Debt
TODO:  add constructors for combinations of number and date formatters.;StandardXYZToolTipGenerator.java;jfreechart-1.0.3/source/org/jfree/chart/labels;139;Java Task
TODO: implement this method properly;HighLowItemLabelGenerator.java;jfreechart-1.0.3/source/org/jfree/chart/labels;177;Technical Debt
TODO: implement this method properly;HighLowItemLabelGenerator.java;jfreechart-1.0.3/source/org/jfree/chart/labels;177;Java Task
TODO: implement this method properly;SymbolicXYItemLabelGenerator.java;jfreechart-1.0.3/source/org/jfree/chart/labels;122;Technical Debt
TODO: implement this method properly;SymbolicXYItemLabelGenerator.java;jfreechart-1.0.3/source/org/jfree/chart/labels;122;Java Task
FIXME:  this code means that it is not possible to use more than;CombinedDomainCategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;523;Java Task
FIXME:  this code means that it is not possible to use more than;CombinedDomainCategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;523;Technical Debt
given criteria to 'appear' move important than the;SpiderWebPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1144;Technical Debt
private Plot parent <-- don't clone the parent plot- but take care;Plot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1081;Technical Debt
TODO:  move the above to the plot state;CombinedDomainCategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;103;Technical Debt
TODO:  move the above to the plot state;CombinedDomainCategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;103;Java Task
TODO:  the subplot areas needs to be moved out of the plot into the plot;CombinedDomainXYPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;132;Technical Debt
TODO:  the subplot areas needs to be moved out of the plot into the plot;CombinedDomainXYPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;132;Java Task
TODO: don't allow null for index = 0;CategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;937;Technical Debt
TODO: don't allow null for index = 0;CategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;937;Java Task
TODO: fix output when this flag is set to true;MeterPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;599;Technical Debt
TODO: fix output when this flag is set to true;MeterPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;599;Java Task
TODO: get the axis that the renderer maps to;XYPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;2881;Technical Debt
TODO: get the axis that the renderer maps to;XYPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;2881;Java Task
TODO: handle argument checking for primary axis location which;CategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;703;Technical Debt
TODO: handle argument checking for primary axis location which;CategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;703;Java Task
TODO: move to plot state;CombinedRangeCategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;104;Technical Debt
TODO: move to plot state;CombinedRangeCategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;104;Java Task
TODO: need to fetch this from localised resources;MultiplePiePlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;314;Technical Debt
TODO: need to fetch this from localised resources;MultiplePiePlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;314;Java Task
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1821;Technical Debt
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1834;Technical Debt
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1845;Technical Debt
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1858;Technical Debt
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1821;Java Task
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1834;Java Task
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1845;Java Task
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1858;Java Task
TODO: to be implemented.;ThermometerPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1455;Technical Debt
TODO: to be implemented.;ThermometerPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1455;Java Task
TODO:  this attribute should be transferred to the renderer state.;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;413;Technical Debt
TODO:  this attribute should be transferred to the renderer state.;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;424;Technical Debt
TODO:  this attribute should be transferred to the renderer state.;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;413;Java Task
TODO:  this attribute should be transferred to the renderer state.;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;424;Java Task
TODO:  this needs to move into the renderer state;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;168;Technical Debt
TODO:  this needs to move into the renderer state;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;172;Technical Debt
TODO:  this needs to move into the renderer state;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;168;Java Task
TODO:  this needs to move into the renderer state;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;172;Java Task
TODO: draw the interval marker with a 3D effect;BarRenderer3D.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;559;Technical Debt
TODO: draw the interval marker with a 3D effect;BarRenderer3D.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;559;Java Task
Note: It would be nice to pre-calculate this per series;CandlestickRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/xy;588;Technical Debt
